sales_id,car_key,date_key,customer_key,acquisition_source_key,location_key,list_price,selling_price,discount_amount,discount_pct,cost_price,profit,profit_margin,depreciation_amount,discount_to_deprec_ratio,net_revenue,days_on_lot,car_age,mileage,quantity
196,1463,20241006,26,2,1,592000.0,548000.0,44000.0,7.43,462000.0,86000.0,15.69,131016.7,33.58,548000.0,14,3,27500,1
197,121,20240225,2,1,1,463000.0,429000.0,34000.0,7.34,348000.0,81000.0,18.88,157845.25,21.54,429000.0,105,5,87500,1
198,122,20261111,91,3,1,557000.0,529000.0,28000.0,5.03,452000.0,77000.0,14.56,294006.12,9.52,529000.0,45,9,167500,1
199,123,20240722,58,3,1,888000.0,799000.0,89000.0,10.02,690000.0,109000.0,13.64,196525.06,45.29,799000.0,88,3,42500,1
200,376,20260122,37,2,1,888000.0,799000.0,89000.0,10.02,690000.0,109000.0,13.64,196525.06,45.29,799000.0,88,3,42500,1
201,710,20240904,5,3,1,888000.0,799000.0,89000.0,10.02,690000.0,109000.0,13.64,196525.06,45.29,799000.0,88,3,42500,1
202,124,20240208,62,1,1,846000.0,769000.0,77000.0,9.1,625000.0,144000.0,18.73,374061.78,20.58,769000.0,28,7,162500,1
203,115,20240703,28,3,1,631000.0,598000.0,33000.0,5.23,483000.0,115000.0,19.23,139647.87,23.63,598000.0,73,3,92500,1
204,125,20240905,54,1,1,742000.0,688000.0,54000.0,7.28,558000.0,130000.0,18.9,59360.0,90.97,688000.0,31,1,12500,1
205,126,20261106,75,1,1,854000.0,749000.0,105000.0,12.3,652000.0,97000.0,12.95,450774.2,23.29,749000.0,43,9,127500,1
206,127,20261031,46,3,1,535000.0,498000.0,37000.0,6.92,419000.0,79000.0,15.86,210600.07,17.57,498000.0,65,6,2500,1
207,636,20251006,22,3,1,535000.0,498000.0,37000.0,6.92,419000.0,79000.0,15.86,210600.07,17.57,498000.0,65,6,2500,1
208,128,20260609,13,2,1,530000.0,498000.0,32000.0,6.04,417000.0,81000.0,16.27,150311.73,21.29,498000.0,26,4,57500,1
209,374,20250729,44,2,1,530000.0,498000.0,32000.0,6.04,417000.0,81000.0,16.27,150311.73,21.29,498000.0,26,4,57500,1
210,1320,20241023,66,1,1,530000.0,498000.0,32000.0,6.04,417000.0,81000.0,16.27,150311.73,21.29,498000.0,26,4,57500,1
211,129,20251231,19,2,1,382000.0,348000.0,34000.0,8.9,281000.0,67000.0,19.25,168902.6,20.13,348000.0,85,7,47500,1
212,204,20251028,68,3,1,382000.0,348000.0,34000.0,8.9,281000.0,67000.0,19.25,168902.6,20.13,348000.0,85,7,47500,1
213,118,20240224,66,1,1,400000.0,348000.0,52000.0,13.0,296000.0,52000.0,14.94,157458.0,33.02,348000.0,98,6,77500,1
214,651,20240130,28,1,1,400000.0,348000.0,52000.0,13.0,296000.0,52000.0,14.94,157458.0,33.02,348000.0,98,6,77500,1
215,117,20261201,68,3,1,664000.0,618000.0,46000.0,6.93,537000.0,81000.0,13.11,188315.07,24.43,618000.0,65,4,2500,1
216,62,20241006,41,1,1,433000.0,388000.0,45000.0,10.39,336000.0,52000.0,13.4,147617.7,30.48,388000.0,26,5,97500,1
217,130,20260626,12,2,1,302000.0,268000.0,34000.0,11.26,228000.0,40000.0,14.93,147007.9,23.13,268000.0,83,8,2500,1
218,1457,20261219,90,1,1,302000.0,268000.0,34000.0,11.26,228000.0,40000.0,14.93,147007.9,23.13,268000.0,83,8,2500,1
219,131,20260403,71,3,1,996000.0,928000.0,68000.0,6.83,748000.0,180000.0,19.4,282472.61,24.07,928000.0,101,4,47500,1
220,132,20240215,85,1,1,211000.0,188000.0,23000.0,10.9,152000.0,36000.0,19.15,119344.04,19.27,188000.0,91,10,2500,1
221,133,20251213,31,2,1,825000.0,759000.0,66000.0,8.0,610000.0,149000.0,19.63,364776.55,18.09,759000.0,27,7,147500,1
222,134,20251128,30,1,1,332000.0,298000.0,34000.0,10.24,245000.0,53000.0,17.79,219699.98,15.48,298000.0,54,13,2500,1
223,66,20250201,44,2,1,443000.0,398000.0,45000.0,10.16,323000.0,75000.0,18.84,125637.92,35.82,398000.0,105,4,12500,1
224,35,20241001,51,3,1,1046000.0,948000.0,98000.0,9.37,778000.0,170000.0,17.93,231492.35,42.33,948000.0,87,3,57500,1
225,584,20260119,76,1,1,1046000.0,948000.0,98000.0,9.37,778000.0,170000.0,17.93,231492.35,42.33,948000.0,87,3,57500,1
226,105,20251127,36,2,1,506000.0,478000.0,28000.0,5.53,397000.0,81000.0,16.95,111983.87,25.0,478000.0,65,3,37500,1
227,135,20261018,17,3,1,621000.0,548000.0,73000.0,11.76,480000.0,68000.0,12.41,244453.54,29.86,548000.0,89,6,67500,1
228,58,20250217,59,1,1,820000.0,758000.0,62000.0,7.56,643000.0,115000.0,15.17,322788.9,19.21,758000.0,59,6,127500,1
229,136,20240417,54,1,1,575000.0,538000.0,37000.0,6.43,466000.0,72000.0,13.38,127254.4,29.08,538000.0,67,3,17500,1
230,137,20251107,50,1,1,1041000.0,988000.0,53000.0,5.09,847000.0,141000.0,14.27,230385.79,23.0,988000.0,27,3,37500,1
231,138,20260906,79,3,1,597000.0,538000.0,59000.0,9.88,435000.0,103000.0,19.14,132123.26,44.66,538000.0,89,3,102500,1
232,1439,20260707,68,3,1,597000.0,538000.0,59000.0,9.88,435000.0,103000.0,19.14,132123.26,44.66,538000.0,89,3,102500,1
233,20,20240713,58,1,1,1037000.0,928000.0,109000.0,10.51,797000.0,131000.0,14.12,229500.54,47.49,928000.0,90,3,2500,1
234,139,20260322,80,2,1,1037000.0,928000.0,109000.0,10.51,797000.0,131000.0,14.12,229500.54,47.49,928000.0,90,3,2500,1
235,57,20260517,72,2,1,451000.0,429000.0,22000.0,4.88,353000.0,76000.0,17.72,127906.78,17.2,429000.0,16,4,107500,1
236,140,20260503,57,3,1,605000.0,549000.0,56000.0,9.26,467000.0,82000.0,14.94,267502.81,20.93,549000.0,85,7,42500,1
237,834,20240929,16,1,1,605000.0,549000.0,56000.0,9.26,467000.0,82000.0,14.94,267502.81,20.93,549000.0,85,7,42500,1
238,58,20250226,36,1,1,813000.0,758000.0,55000.0,6.77,627000.0,131000.0,17.28,320033.38,17.19,758000.0,107,6,147500,1
239,50,20260810,1,2,1,622000.0,558000.0,64000.0,10.29,491000.0,67000.0,12.01,302777.86,21.14,558000.0,19,8,142500,1
240,109,20250917,57,1,1,622000.0,558000.0,64000.0,10.29,491000.0,67000.0,12.01,302777.86,21.14,558000.0,19,8,142500,1
241,141,20240306,47,3,1,414000.0,388000.0,26000.0,6.28,319000.0,69000.0,17.78,218525.2,11.9,388000.0,78,9,137500,1
242,142,20260823,62,3,1,434000.0,388000.0,46000.0,10.6,319000.0,69000.0,17.78,123085.46,37.37,388000.0,94,4,17500,1
243,131,20251206,78,2,1,1043000.0,958000.0,85000.0,8.15,838000.0,120000.0,12.53,295802.14,28.74,958000.0,12,4,102500,1
244,143,20261011,77,1,1,592000.0,518000.0,74000.0,12.5,415000.0,103000.0,19.88,167895.37,44.08,518000.0,92,4,102500,1
245,350,20260410,85,1,1,592000.0,518000.0,74000.0,12.5,415000.0,103000.0,19.88,167895.37,44.08,518000.0,92,4,102500,1
246,20,20260209,85,3,1,1234000.0,1160000.0,74000.0,6.0,993000.0,167000.0,14.4,273099.01,27.1,1160000.0,118,3,2500,1
247,139,20261025,43,2,1,1234000.0,1160000.0,74000.0,6.0,993000.0,167000.0,14.4,273099.01,27.1,1160000.0,118,3,2500,1
248,7,20260518,64,3,1,865000.0,798000.0,67000.0,7.75,685000.0,113000.0,14.16,294894.48,22.72,798000.0,53,5,2500,1
249,35,20260624,42,2,1,1059000.0,998000.0,61000.0,5.76,865000.0,133000.0,13.33,234369.41,26.03,998000.0,108,3,47500,1
250,584,20261009,37,2,1,1059000.0,998000.0,61000.0,5.76,865000.0,133000.0,13.33,234369.41,26.03,998000.0,108,3,47500,1
251,62,20250506,23,2,1,455000.0,398000.0,57000.0,12.53,349000.0,49000.0,12.31,155117.91,36.75,398000.0,79,5,77500,1
252,144,20241217,80,3,1,476000.0,418000.0,58000.0,12.18,367000.0,51000.0,12.2,269231.1,21.54,418000.0,23,10,102500,1
253,145,20240821,51,2,1,697000.0,648000.0,49000.0,7.03,522000.0,126000.0,19.44,107059.2,45.77,648000.0,13,2,52500,1
254,138,20260619,76,3,1,779000.0,698000.0,81000.0,10.4,604000.0,94000.0,13.47,172402.05,46.98,698000.0,118,3,67500,1
255,1439,20260424,64,1,1,779000.0,698000.0,81000.0,10.4,604000.0,94000.0,13.47,172402.05,46.98,698000.0,118,3,67500,1
256,146,20251012,29,2,1,926000.0,818000.0,108000.0,11.66,697000.0,121000.0,14.79,315690.51,34.21,818000.0,27,5,152500,1
257,341,20261123,68,3,1,926000.0,818000.0,108000.0,11.66,697000.0,121000.0,14.79,315690.51,34.21,818000.0,27,5,152500,1
258,92,20260312,53,1,1,584000.0,528000.0,56000.0,9.59,450000.0,78000.0,14.77,165626.51,33.81,528000.0,102,4,42500,1
259,147,20240701,57,3,1,770000.0,698000.0,72000.0,9.35,566000.0,132000.0,18.91,170410.24,42.25,698000.0,108,3,27500,1
260,1388,20260123,51,3,1,770000.0,698000.0,72000.0,9.35,566000.0,132000.0,18.91,170410.24,42.25,698000.0,108,3,27500,1
261,148,20240127,35,3,1,675000.0,628000.0,47000.0,6.96,535000.0,93000.0,14.81,265710.37,17.69,628000.0,61,6,2500,1
262,79,20250504,37,3,1,559000.0,528000.0,31000.0,5.55,464000.0,64000.0,12.12,353474.49,8.77,528000.0,47,12,202500,1
263,112,20241012,78,2,1,305000.0,268000.0,37000.0,12.13,234000.0,34000.0,12.69,134856.79,27.44,268000.0,89,7,97500,1
264,149,20251004,20,1,1,374000.0,328000.0,46000.0,12.3,274000.0,54000.0,16.46,165365.37,27.82,328000.0,29,7,97500,1
265,655,20260930,47,2,1,374000.0,328000.0,46000.0,12.3,274000.0,54000.0,16.46,165365.37,27.82,328000.0,29,7,97500,1
266,24,20260130,62,2,1,766000.0,688000.0,78000.0,10.18,553000.0,135000.0,19.62,169524.99,46.01,688000.0,97,3,37500,1
267,741,20240209,32,2,1,766000.0,688000.0,78000.0,10.18,553000.0,135000.0,19.62,169524.99,46.01,688000.0,97,3,37500,1
268,150,20260423,88,2,1,302000.0,279000.0,23000.0,7.62,231000.0,48000.0,17.2,190964.75,12.04,279000.0,108,12,122500,1
269,282,20240120,24,2,1,302000.0,279000.0,23000.0,7.62,231000.0,48000.0,17.2,190964.75,12.04,279000.0,108,12,122500,1
270,151,20260208,60,1,1,368000.0,339000.0,29000.0,7.88,294000.0,45000.0,13.27,179135.45,16.19,339000.0,53,8,137500,1
271,152,20240718,23,2,1,425000.0,379000.0,46000.0,10.82,324000.0,55000.0,14.51,94057.6,48.91,379000.0,60,3,72500,1
272,153,20250622,39,1,1,705000.0,619000.0,86000.0,12.2,518000.0,101000.0,16.32,423255.65,20.32,619000.0,28,11,182500,1
273,853,20250707,69,1,1,705000.0,619000.0,86000.0,12.2,518000.0,101000.0,16.32,423255.65,20.32,619000.0,28,11,182500,1
274,154,20241128,95,3,1,211000.0,185000.0,26000.0,12.32,149000.0,36000.0,19.46,133422.39,19.49,185000.0,77,12,122500,1
275,155,20251227,49,2,1,257000.0,228000.0,29000.0,11.28,190000.0,38000.0,16.67,113633.42,25.52,228000.0,106,7,102500,1
276,1350,20240924,15,2,1,257000.0,228000.0,29000.0,11.28,190000.0,38000.0,16.67,113633.42,25.52,228000.0,106,7,102500,1
277,93,20240102,81,1,1,300000.0,269000.0,31000.0,10.33,225000.0,44000.0,16.36,132646.02,23.37,269000.0,75,7,167500,1
278,156,20250515,15,1,1,300000.0,269000.0,31000.0,10.33,225000.0,44000.0,16.36,132646.02,23.37,269000.0,75,7,167500,1
279,157,20250405,25,2,1,485000.0,458000.0,27000.0,5.57,400000.0,58000.0,12.66,165345.46,16.33,458000.0,22,5,132500,1
280,158,20240623,59,2,1,355000.0,333000.0,22000.0,6.2,283000.0,50000.0,15.02,156964.46,14.02,333000.0,71,7,112500,1
281,159,20250617,81,1,1,199000.0,175000.0,24000.0,12.06,144000.0,31000.0,17.71,105039.89,22.85,175000.0,70,9,77500,1
282,160,20240813,33,2,1,431000.0,388000.0,43000.0,9.98,327000.0,61000.0,15.72,209802.67,20.5,388000.0,118,8,137500,1
283,106,20241116,13,1,1,167000.0,159000.0,8000.0,4.79,128000.0,31000.0,19.5,81292.45,9.84,159000.0,39,8,217500,1
284,161,20260117,83,2,1,243000.0,229000.0,14000.0,5.76,201000.0,28000.0,12.23,95655.73,14.64,229000.0,107,6,107500,1
285,162,20260821,65,3,1,334000.0,299000.0,35000.0,10.48,248000.0,51000.0,17.06,200521.12,17.45,299000.0,39,11,2500,1
286,1171,20240726,82,2,1,334000.0,299000.0,35000.0,10.48,248000.0,51000.0,17.06,200521.12,17.45,299000.0,39,11,2500,1
287,163,20250807,53,2,1,142000.0,135000.0,7000.0,4.93,113000.0,22000.0,16.3,107590.26,6.51,135000.0,60,17,222500,1
288,164,20240614,97,2,1,703000.0,659000.0,44000.0,6.26,546000.0,113000.0,17.15,155582.34,28.28,659000.0,97,3,182500,1
289,165,20250626,14,1,1,1381000.0,1250000.0,131000.0,9.49,1068000.0,182000.0,14.56,543623.74,24.1,1250000.0,57,6,197500,1
290,166,20250722,79,3,1,445000.0,398000.0,47000.0,10.56,339000.0,59000.0,14.82,98483.84,47.72,398000.0,117,3,72500,1
291,167,20260616,9,1,1,490000.0,439000.0,51000.0,10.41,376000.0,63000.0,14.35,324255.99,15.73,439000.0,42,13,172500,1
292,249,20250511,65,2,1,490000.0,439000.0,51000.0,10.41,376000.0,63000.0,14.35,324255.99,15.73,439000.0,42,13,172500,1
293,538,20240630,64,2,1,490000.0,439000.0,51000.0,10.41,376000.0,63000.0,14.35,324255.99,15.73,439000.0,42,13,172500,1
294,18,20240831,53,3,1,814000.0,759000.0,55000.0,6.76,623000.0,136000.0,17.92,359912.87,15.28,759000.0,114,7,157500,1
295,172,20260622,31,2,1,814000.0,759000.0,55000.0,6.76,623000.0,136000.0,17.92,359912.87,15.28,759000.0,114,7,157500,1
296,27,20250512,30,1,1,499000.0,445000.0,54000.0,10.82,367000.0,78000.0,17.53,196428.85,27.49,445000.0,83,6,262500,1
297,168,20240604,1,2,1,499000.0,445000.0,54000.0,10.82,367000.0,78000.0,17.53,196428.85,27.49,445000.0,83,6,262500,1
298,169,20261116,43,3,1,365000.0,340000.0,25000.0,6.85,275000.0,65000.0,19.12,124435.24,20.09,340000.0,91,5,82500,1
299,170,20250622,10,2,1,417000.0,385000.0,32000.0,7.67,328000.0,57000.0,14.81,164149.96,19.49,385000.0,28,6,297500,1
300,439,20260421,8,3,1,417000.0,385000.0,32000.0,7.67,328000.0,57000.0,14.81,164149.96,19.49,385000.0,28,6,297500,1
301,171,20250911,40,3,1,387000.0,344000.0,43000.0,11.11,276000.0,68000.0,19.77,131935.45,32.59,344000.0,80,5,97500,1
302,171,20250830,46,1,1,440000.0,395000.0,45000.0,10.23,335000.0,60000.0,15.19,150004.13,30.0,395000.0,66,5,122500,1
303,18,20250130,56,1,1,414000.0,365000.0,49000.0,11.84,317000.0,48000.0,13.15,183051.51,26.77,365000.0,28,7,147500,1
304,172,20251028,5,3,1,414000.0,365000.0,49000.0,11.84,317000.0,48000.0,13.15,183051.51,26.77,365000.0,28,7,147500,1
305,173,20251216,37,1,1,385000.0,345000.0,40000.0,10.39,301000.0,44000.0,12.75,109188.71,36.63,345000.0,97,4,62500,1
306,174,20250220,26,1,1,664000.0,600000.0,64000.0,9.64,502000.0,98000.0,16.33,293589.86,21.8,600000.0,88,7,182500,1
307,175,20260627,49,3,1,391000.0,369000.0,22000.0,5.63,309000.0,60000.0,16.26,153915.19,14.29,369000.0,50,6,127500,1
308,715,20250828,82,3,1,391000.0,369000.0,22000.0,5.63,309000.0,60000.0,16.26,153915.19,14.29,369000.0,50,6,127500,1
309,176,20240827,31,2,1,412000.0,379000.0,33000.0,8.01,306000.0,73000.0,19.26,217469.52,15.17,379000.0,51,9,2500,1
310,1366,20260405,9,1,1,412000.0,379000.0,33000.0,8.01,306000.0,73000.0,19.26,217469.52,15.17,379000.0,51,9,2500,1
311,57,20261027,9,2,1,354000.0,329000.0,25000.0,7.06,281000.0,48000.0,14.59,100396.89,24.9,329000.0,96,4,97500,1
312,177,20240914,41,3,1,225000.0,209000.0,16000.0,7.11,181000.0,28000.0,13.4,160583.08,9.96,209000.0,61,15,2500,1
313,178,20261005,43,1,2,481000.0,419000.0,62000.0,12.89,343000.0,76000.0,18.14,234141.72,26.48,419000.0,13,8,137500,1
314,179,20250315,40,3,2,605000.0,555555.0,49445.0,8.17,463000.0,92555.0,16.66,267502.81,18.48,555555.0,111,7,97500,1
315,180,20250524,64,2,2,165000.0,145000.0,20000.0,12.12,126000.0,19000.0,13.1,128215.5,15.6,145000.0,13,18,177500,1
316,181,20241116,58,2,2,144000.0,129000.0,15000.0,10.42,112000.0,17000.0,13.18,76008.76,19.73,129000.0,14,9,87500,1
317,182,20251017,3,1,2,586000.0,519000.0,67000.0,11.43,425000.0,94000.0,18.11,166193.73,40.31,519000.0,50,4,37500,1
318,622,20260302,11,2,2,586000.0,519000.0,67000.0,11.43,425000.0,94000.0,18.11,166193.73,40.31,519000.0,50,4,37500,1
319,183,20240328,10,1,2,472000.0,429000.0,43000.0,9.11,362000.0,67000.0,15.62,249139.84,17.26,429000.0,117,9,92500,1
320,639,20260208,48,2,2,472000.0,429000.0,43000.0,9.11,362000.0,67000.0,15.62,249139.84,17.26,429000.0,117,9,92500,1
321,184,20240712,66,2,2,65000.0,59000.0,6000.0,9.23,48000.0,11000.0,18.64,58157.97,10.32,59000.0,96,27,2500,1
322,85,20251229,9,2,2,691000.0,629000.0,62000.0,8.97,508000.0,121000.0,19.24,235574.67,26.32,629000.0,113,5,182500,1
323,366,20260608,13,1,2,691000.0,629000.0,62000.0,8.97,508000.0,121000.0,19.24,235574.67,26.32,629000.0,113,5,182500,1
324,185,20250831,84,3,2,641000.0,599000.0,42000.0,6.55,523000.0,76000.0,12.69,583890.94,7.19,599000.0,110,29,12500,1
325,186,20251206,89,1,2,212000.0,189000.0,23000.0,10.85,164000.0,25000.0,13.23,93736.52,24.54,189000.0,70,7,57500,1
326,187,20260305,22,3,2,96000.0,89000.0,7000.0,7.29,77000.0,12000.0,13.48,87447.0,8.0,89000.0,84,29,237500,1
327,188,20250314,62,1,2,300000.0,285000.0,15000.0,5.0,229000.0,56000.0,19.65,169683.46,8.84,285000.0,64,10,132500,1
328,189,20250324,21,1,2,311000.0,279000.0,32000.0,10.29,242000.0,37000.0,13.26,151388.93,21.14,279000.0,84,8,62500,1
329,916,20260603,68,3,2,311000.0,279000.0,32000.0,10.29,242000.0,37000.0,13.26,151388.93,21.14,279000.0,84,8,62500,1
330,190,20250505,45,2,2,144000.0,135000.0,9000.0,6.25,113000.0,22000.0,16.3,91056.04,9.88,135000.0,22,12,32500,1
331,191,20240314,64,2,2,205000.0,179000.0,26000.0,12.68,148000.0,31000.0,17.32,135658.12,19.17,179000.0,23,13,107500,1
332,192,20250602,99,3,1,342000.0,299000.0,43000.0,12.57,252000.0,47000.0,15.72,216258.1,19.88,299000.0,69,12,160000,1
333,1186,20241116,71,2,1,342000.0,299000.0,43000.0,12.57,252000.0,47000.0,15.72,216258.1,19.88,299000.0,69,12,160000,1
334,193,20250813,63,2,1,535000.0,469000.0,66000.0,12.34,379000.0,90000.0,19.19,338298.48,19.51,469000.0,81,12,17500,1
335,194,20260907,1,2,1,216000.0,199000.0,17000.0,7.87,171000.0,28000.0,14.07,129678.33,13.11,199000.0,34,11,127500,1
336,455,20260418,96,2,1,216000.0,199000.0,17000.0,7.87,171000.0,28000.0,14.07,129678.33,13.11,199000.0,34,11,127500,1
337,195,20250204,70,2,1,293000.0,279000.0,14000.0,4.78,236000.0,43000.0,15.41,209114.86,6.69,279000.0,91,15,27500,1
338,167,20240708,9,2,1,513000.0,449000.0,64000.0,12.48,366000.0,83000.0,18.49,339476.17,18.85,449000.0,53,13,2500,1
339,249,20250704,78,3,1,513000.0,449000.0,64000.0,12.48,366000.0,83000.0,18.49,339476.17,18.85,449000.0,53,13,2500,1
340,538,20260110,99,2,1,513000.0,449000.0,64000.0,12.48,366000.0,83000.0,18.49,339476.17,18.85,449000.0,53,13,2500,1
341,167,20260420,84,1,1,534000.0,489000.0,45000.0,8.43,399000.0,90000.0,18.4,353372.86,12.73,489000.0,117,13,207500,1
342,249,20260121,46,2,1,534000.0,489000.0,45000.0,8.43,399000.0,90000.0,18.4,353372.86,12.73,489000.0,117,13,207500,1
343,538,20240227,74,1,1,534000.0,489000.0,45000.0,8.43,399000.0,90000.0,18.4,353372.86,12.73,489000.0,117,13,207500,1
344,196,20260522,11,1,1,343000.0,299000.0,44000.0,12.83,244000.0,55000.0,18.39,226979.19,19.39,299000.0,91,13,197500,1
345,197,20260325,14,1,1,285000.0,249000.0,36000.0,12.63,200000.0,49000.0,19.68,209932.82,17.15,249000.0,19,16,27500,1
346,198,20250507,30,1,1,226000.0,199000.0,27000.0,11.95,169000.0,30000.0,15.08,186766.88,14.46,199000.0,80,21,2500,1
347,199,20260120,89,2,1,431000.0,399000.0,32000.0,7.42,346000.0,53000.0,13.28,66201.6,48.34,399000.0,59,2,43000,1
348,572,20260403,61,1,1,431000.0,399000.0,32000.0,7.42,346000.0,53000.0,13.28,66201.6,48.34,399000.0,59,2,43000,1
349,200,20240809,12,1,1,489000.0,449000.0,40000.0,8.18,360000.0,89000.0,19.82,276584.05,14.46,449000.0,53,10,27500,1
350,97,20240422,84,3,1,2259000.0,1990000.0,269000.0,11.91,1600000.0,390000.0,19.6,346982.4,77.53,1990000.0,23,2,2500,1
351,201,20240527,55,3,1,5624000.0,5199000.0,425000.0,7.56,4397000.0,802000.0,15.43,863846.4,49.2,5199000.0,24,2,27500,1
352,11,20250227,94,1,9,955000.0,895000.0,60000.0,6.28,775000.0,120000.0,13.41,211352.96,28.39,895000.0,25,3,42500,1
353,264,20240429,94,2,9,955000.0,895000.0,60000.0,6.28,775000.0,120000.0,13.41,211352.96,28.39,895000.0,25,3,42500,1
354,58,20261010,90,2,9,945000.0,855000.0,90000.0,9.52,706000.0,149000.0,17.43,371994.52,24.19,855000.0,11,6,102500,1
355,90,20260215,76,2,9,989000.0,865000.0,124000.0,12.54,716000.0,149000.0,17.23,218877.57,56.65,865000.0,39,3,52500,1
356,202,20240222,17,3,9,1069000.0,955000.0,114000.0,10.66,810000.0,145000.0,15.18,420806.5,27.09,955000.0,39,6,62500,1
357,272,20261213,42,2,9,1069000.0,955000.0,114000.0,10.66,810000.0,145000.0,15.18,420806.5,27.09,955000.0,39,6,62500,1
358,203,20260205,38,2,1,304000.0,275000.0,29000.0,9.54,226000.0,49000.0,17.82,201171.06,14.42,275000.0,91,13,257500,1
359,227,20241210,8,3,1,304000.0,275000.0,29000.0,9.54,226000.0,49000.0,17.82,201171.06,14.42,275000.0,91,13,257500,1
360,129,20261126,78,3,1,281000.0,265000.0,16000.0,5.69,213000.0,52000.0,19.62,124245.11,12.88,265000.0,40,7,72500,1
361,204,20250330,45,3,1,281000.0,265000.0,16000.0,5.69,213000.0,52000.0,19.62,124245.11,12.88,265000.0,40,7,72500,1
362,205,20260214,85,3,1,517000.0,465000.0,52000.0,10.06,399000.0,66000.0,14.19,272892.58,19.06,465000.0,117,9,150000,1
363,677,20260720,49,2,1,517000.0,465000.0,52000.0,10.06,399000.0,66000.0,14.19,272892.58,19.06,465000.0,117,9,150000,1
364,206,20240107,71,2,1,3446000.0,2999000.0,447000.0,12.97,2549000.0,450000.0,15.01,275680.0,162.14,2999000.0,86,1,7500,1
365,207,20241120,82,1,1,2520000.0,2368000.0,152000.0,6.03,2004000.0,364000.0,15.37,201600.0,75.4,2368000.0,29,1,7500,1
366,208,20260721,81,2,1,1278000.0,1160000.0,118000.0,9.23,997000.0,163000.0,14.05,435693.81,27.08,1160000.0,58,5,77500,1
367,867,20241103,12,1,1,1278000.0,1160000.0,118000.0,9.23,997000.0,163000.0,14.05,435693.81,27.08,1160000.0,58,5,77500,1
368,209,20250730,100,3,1,1263000.0,1110000.0,153000.0,12.11,948000.0,162000.0,14.59,497173.63,30.77,1110000.0,44,6,97500,1
369,210,20240311,24,1,1,1202000.0,1069000.0,133000.0,11.06,873000.0,196000.0,18.33,409784.01,32.46,1069000.0,32,5,82500,1
370,823,20241208,85,1,1,1202000.0,1069000.0,133000.0,11.06,873000.0,196000.0,18.33,409784.01,32.46,1069000.0,32,5,82500,1
371,211,20250102,45,1,1,1444000.0,1290000.0,154000.0,10.66,1068000.0,222000.0,17.21,638469.51,24.12,1290000.0,115,7,92500,1
372,212,20250111,62,3,1,2565000.0,2290000.0,275000.0,10.72,1855000.0,435000.0,19.0,393984.0,69.8,2290000.0,106,2,12500,1
373,213,20260321,27,2,1,1616000.0,1488000.0,128000.0,7.92,1206000.0,282000.0,18.95,550924.26,23.23,1488000.0,111,5,87500,1
374,126,20240920,81,1,1,754000.0,699000.0,55000.0,7.29,597000.0,102000.0,14.59,397990.33,13.82,699000.0,108,9,188300,1
375,214,20261215,1,2,1,2137000.0,1890000.0,247000.0,11.56,1642000.0,248000.0,13.12,841219.36,29.36,1890000.0,109,6,47500,1
376,215,20250525,64,3,1,3653000.0,3230000.0,423000.0,11.58,2833000.0,397000.0,12.29,292240.0,144.74,3230000.0,70,1,2500,1
377,216,20260927,11,2,1,2376000.0,2090000.0,286000.0,12.04,1777000.0,313000.0,14.98,935300.52,30.58,2090000.0,93,6,22500,1
378,46,20241120,79,1,1,901000.0,789000.0,112000.0,12.43,643000.0,146000.0,18.5,255529.94,43.83,789000.0,64,4,86148,1
379,217,20240420,45,2,1,1310000.0,1190000.0,120000.0,9.16,962000.0,228000.0,19.16,515674.95,23.27,1190000.0,76,6,72500,1
380,218,20251208,12,3,1,360000.0,327000.0,33000.0,9.17,283000.0,44000.0,13.46,216130.54,15.27,327000.0,17,11,102500,1
381,219,20261108,70,3,1,607000.0,537000.0,70000.0,11.53,454000.0,83000.0,15.46,93235.2,75.08,537000.0,49,2,32500,1
382,230,20251107,1,2,1,607000.0,537000.0,70000.0,11.53,454000.0,83000.0,15.46,93235.2,75.08,537000.0,49,2,32500,1
383,220,20251011,9,1,1,409000.0,367000.0,42000.0,10.27,312000.0,55000.0,14.99,258624.45,16.24,367000.0,68,12,92500,1
384,221,20240515,21,1,1,245000.0,219000.0,26000.0,10.61,189000.0,30000.0,13.7,154921.74,16.78,219000.0,41,12,107500,1
